sentence	sentence_id	locale	reason
Michel sr.	1e4fecff47bd3f8179cf4e573691a0e9c3e9e62004ca0a38765685d907820280	it	different-language
Lee Humphrey	1e368648c79684bdf832608fa593fab8854cf6768364834f5e296d24db5f250b	it	different-language
David Sandberg	1e5d473dc9cacec9dea7609a9326be45dfde224f5f3beedf40be942b5b3df07c	it	different-language
John Abercrombie	1e5350ec928bed96ae8e79837785aa969d92b07b35a60471d036d07d8ffb9482	it	different-language
Marcio Lassiter	1e507a8b606199831774a78499be772986babce4af7818dc623853e89b888b25	it	different-language
Demi Schuurs	1dd757963924a65259102ce3ecb633eb8cbb3045a23ea5fc0bea0ae7fc8107b0	it	different-language
Agnetha Fältskog vol.	1e15cc49165107cd4eca18e012e329813efb83c96a33e07ec93de741b8b701da	it	different-language
Erik Meek	1e58955ad51aa1f9236e748733e7416166d36dd6fc5ca279ed0f14f76efe9520	it	different-language
Just Me	1e595b789b0db6f3762117fe54afbb419cef17ffb7fb34f9ebe43325ee282041	it	different-language
Lo SdF deve essere considerato tutto lungo il ciclo di vita del prodotto.	1e24828a254f834c6b062f7757ec04cb6f4641f62190fce3cb384fc8ef992fce	it	abbreviazione presente
Eve's Daughter	1e50007655f6df9ec0a26e9302877affb067d091dcd38ca0f13ace42dde98cd7	it	different-language
Just Me	1e595b789b0db6f3762117fe54afbb419cef17ffb7fb34f9ebe43325ee282041	it	different-language
Mount Rainier	1e3ac414399a7e99971316903c06dc240186c2f84e5855ddbca1df2d689ac4c9	it	different-language
Lee Humphrey	1e368648c79684bdf832608fa593fab8854cf6768364834f5e296d24db5f250b	it	different-language
Gunther Baumann	1e0a7682af07b4207f4ad23408754fd780b8ac5c50d2aea16dd969aafe05c96b	it	different-language
La̱m om dida´la̱msis gukwa̱lut wa´okwa̱x̱s le ´la̱ḵasa t̓łiḵ̓a lax̱is dzuxwa̱msg̱a̱m, ḵu´la t̓a̱p̓idtł.	1b8191a1f58817f909ef322da4b78beeaae7a899833b62a0360ecfe4b9c16ded	it	different-language
Nel corso dell'anno successivo, passò allo Hønefoss.	1d27db46467ea3a8bfc2b52fc7d9fdee76343bcccebf3a5edd762e641ef473f3	it	different-language
Ghost City	1e427e87320b0dba6610183114c5d58ad054d3016bcc1b74eca50e92628936d1	it	different-language
Jim Tucker	1e52646b0beb67f9317ac92df28370f3e4b46785aa5521afaee3c2940bd414b1	it	different-language
Some Duel	1e5760f55fd4f616c92735f15258714ce5a90f8cb54fbf244abc63583414b9bf	it	different-language
Do Children Count?	1e4ff879f7e3b83b56384b7a8001c16f2c9dd543cc07eb11663b3550804cf339	it	different-language
Esteban de Palma	1e31a23a3b3c6e8ad6cfb76035f6b76caa8d711f97c618d0d4e842c8737e9706	it	different-language
The Way of a Maid	1e3f2a765fdfb6baa5f758cc2d0c8f1f23bc0264662a305583ea1f93f0b7d219	it	different-language
Call Me	1dfbf25e75a080d26f57d112989fadb4e9b36a7ef9879897a8109db9e9219423	it	different-language
Leon Gregory	1e685e19758b6d8dbfa8576644fa659964b8108419a04b430ba453faa2bb460c	it	different-language
Do Children Count?	1e4ff879f7e3b83b56384b7a8001c16f2c9dd543cc07eb11663b3550804cf339	it	different-language
Carles Sans	1e599e82faaab85e291f41054d33cc89467e04b65666c1d0ddc7a3b1790cc9f5	it	different-language
Ghost City	1e427e87320b0dba6610183114c5d58ad054d3016bcc1b74eca50e92628936d1	it	different-language
Marcio Lassiter	1e507a8b606199831774a78499be772986babce4af7818dc623853e89b888b25	it	different-language
John Abercrombie	1e5350ec928bed96ae8e79837785aa969d92b07b35a60471d036d07d8ffb9482	it	different-language
Häkkinen viaggia in testa davanti a Coulthard, Villeneuve, Barrichello, Alesi, Magnussen, Hill e Diniz.	1e067f6d57215acfa503b9b3aa188d5bdbd0158457ed782b2acf12c6b1821aac	it	troppo lunga
Fu un grande amico di Wilt Chamberlain, come descritto nel suo libro "Russell's Rules".	1e35d47fe140f21d649b4e9ba6f354db13eae548fd1dfad89161dfa5d2bd0e20	it	difficult-pronunciation
La didascalia diceva: "I's simple Sambo and I's running for the big house.	1e6ba2d56e607970e7bcd5b8c499a59dd9ac16328199c98921655946a0f24c2d	it	grammar-or-spelling
La didascalia diceva: "I's simple Sambo and I's running for the big house.	1e6ba2d56e607970e7bcd5b8c499a59dd9ac16328199c98921655946a0f24c2d	it	different-language
La didascalia diceva: "I's simple Sambo and I's running for the big house.	1e6ba2d56e607970e7bcd5b8c499a59dd9ac16328199c98921655946a0f24c2d	it	difficult-pronunciation
Richard Corts	1e7690b08015fc5863d37759f87088bf022b13fcd0edd9bf9c1606ef6f68fd1e	it	different-language
Walter Hill	1e7a96184d164798598a80d2481f89f36a25297222d9c8d7242c36b696f11ef4	it	different-language
Vicedirettore della Banca era Hjalmar Schacht, il futuro Ministro dell'Economia del Terzo Reich.	1e561e5885c38dbe8ca832834ec74f554d5f5bf188e6e92c68aa71d55471192c	it	grammar-or-spelling
Vicedirettore della Banca era Hjalmar Schacht, il futuro Ministro dell'Economia del Terzo Reich.	1e561e5885c38dbe8ca832834ec74f554d5f5bf188e6e92c68aa71d55471192c	it	different-language
Vicedirettore della Banca era Hjalmar Schacht, il futuro Ministro dell'Economia del Terzo Reich.	1e561e5885c38dbe8ca832834ec74f554d5f5bf188e6e92c68aa71d55471192c	it	difficult-pronunciation
Guillermo González	1e729886a58e80d3a65326825af48535a91ebef04f080bbc9912a0f8138ff707	it	different-language
Tramp, Tramp, Tramp	1e7a8bf968ae4d0b9b77095495dfe20322ff397aa0186181918ee1172ab95fd5	it	different-language
Донбасс; it.	1af94d7b14673cd9d6455aaabd45fb0df834a16ce0b5396247dc26e023a04c43	it	different-language
Aşağı Ləgər	1dc4c4a1e089b356d4e8fe1e4d4242b26adadbae13057374c6214ffb7dd597f3	it	different-language
A Heart of Gold	1e8512670923ff157400ea3e9ed88e2b1bdc973f8807e12bb79f8e42266c50a2	it	different-language
Dante Cunningham	1e803bcf8d868a564d2256869039ef881491b473b1c4e6ff32115d6008ef3b09	it	different-language
Alla terza giornata di campionato l'Acharnaïkos viene esclusa dal torneo per inadempienze finanziarie.	1cc85efa29a6624862083aaea16a5cd7a2339895b8a4f52a2f4107a12d3921c8	it	different-language
William Moody	1e668f68d69fe12d1dacadb05869204d5869149ed941eee92f751459ba6bf6ae	it	different-language
A quel tempo, il secondo "kanji" era 坂 invece di 阪.	1d906c089de510fe6920e0a0122ddb2e5849ba7b8e0db13f5da4c9b38706c978	it	different-language
Asuna Tanaka	1e64bb71f3dc423dcd9933da81d26b2e07efc003d51b7a6be90fe86537fdafd2	it	different-language
Carl Braun	1e8f93c49f3079c1197b714c95206f9bb76eaf2a029f0662069022d14426dcc5	it	different-language
Leon Gregory	1e685e19758b6d8dbfa8576644fa659964b8108419a04b430ba453faa2bb460c	it	different-language
Sebastián Ramírez	1e8c89dc4ccb43205b02cbaf2526dbf47149eebf0b877db78033889ce74991bb	it	different-language
Edward Thompson	1e937c715aa5c3720d5fa2212331cc81544e20d040e3fad7bb163d8bc7c8f07a	it	different-language
Help Me	1e7e762d48727d8bdbe89b160c4f98ab539ae8b8ea11c3505ac3055e4313dfdc	it	different-language
The Pit	1e87f295da9b57ed1cdd2fcfddd1b56eda9d5b0e562e3a38aa9f32aa844e8f5b	it	different-language
Amministrativamente appartiene alla Census Area di Prince of Wales-Hyder dell'Unorganized Borough.	1da30d066b9e322cf36ad2e8ff45f55a833b1974963a175cdc78ec3300032a5e	it	different-language
Amministrativamente appartiene alla Census Area di Prince of Wales-Hyder dell'Unorganized Borough.	1da30d066b9e322cf36ad2e8ff45f55a833b1974963a175cdc78ec3300032a5e	it	difficult-pronunciation
Attualmente il dialetto fiammingo è compreso da circa persone.	1ea5639e0e8a64b19c63672a6d94967dee8f7a4dd88b9b9e499194cc3b4547f3	it	grammar-or-spelling
What Are You Waiting For?	1e5148a11f9eabc428d434e03f7933e94ee5afef837ed52acd88d114056c1e0e	it	different-language
Nathan McLeod	1e9a978fde02bf87eed37df9ff4eff2a9b1f166266883c80c39aad680d359657	it	different-language
Tatiana Lysenko	1ea40b7fe7e7506d7074b7f87478825d160dbde22cab09594689825848f02f96	it	different-language
Lo stadio era dotato anche una pista di atletica.	1e96ba762259542346d7ba7417157ce1f43ba8cb88b40c94c624480dd654f855	it	grammar-or-spelling
Carles Sans	1e599e82faaab85e291f41054d33cc89467e04b65666c1d0ddc7a3b1790cc9f5	it	different-language
Joseph J. DioGuardi.	1eac153bb8ccb67daee97ee1007c27dfc46938500468dcf6d7bfce7106108a18	it	different-language
La vieille fille	1e7012107f0a5bbd22bfce3984d9b1457f594748b81014c6acbf53a631740718	it	different-language
Jiang Kun	1e90d3170ec8477d044c3c7148a95e251d141a63ac53ff67f8f078f82bd159d5	it	different-language
Michael Lee	1ebb8c9e3f1f29444ed2b6a687bcc668a6da22a5d810a115c71704a9ff880afa	it	different-language
Park Jin-sub	1eb7f6294a45a7aeb0f4af16d3f01f7584ba39ce38a81ca5cd059bf3e2093a29	it	different-language
David Duncan	1eb2a2abf978113fff410f60e32baf55ae0656aa28fc6dab5717e7cf28600837	it	different-language
John Jordan	1e8e4b1dcf07076beca3b4d86ac00d7a2f9d6118c1e45efd036130c495f79396	it	different-language
Willie Williams	1ebf099ebed488b2c6e6150d838adfbc1c548af357340adbe2e156dd23901958	it	different-language
Super Fantasy Zone	1ec255be2ade446dca9e2c0befdb35dc8a33b69df1e95a1dfb0001239114b78d	it	different-language
Walter Byrd	1e8cf2d0409e84c363f8082606975109bf6cc537f400d8ace4b6d75edf4b9e8b	it	different-language
Poco distante si trova la chiesa di S. Maria Goretti, in stile neo-romanico.	1e8cbc4a56168208968d4fe307b4be06d8091afb64bd2963a7295fb7ad0b0e39	it	abbreviazione presente 
Melting Millions	1eb7a4d72aa20a840504312cab3961556fd07f02f094a5f456ce2639f06c3013	it	different-language
Mount Rainier	1e3ac414399a7e99971316903c06dc240186c2f84e5855ddbca1df2d689ac4c9	it	different-language
Pigs Is Pigs	1ec111bbf7016f15f956ed94e341736bcaeac5c69c4c57bf5617a9ee0ee7cc1b	it	different-language
Эльгыгытгын, pr.	1811c17a1a2f3ecbe8948f41f6a4d7680e56f91747fb0429edd2476cf7b965d0	it	different-language
What They Mean for Individual Development, What They Promise for the Spread of Civilization".	1ea17c3216fdda514a385cf165fd590ec89c90da2d6042bcaef3c40cbd8e26f0	it	different-language
La vieille fille	1e7012107f0a5bbd22bfce3984d9b1457f594748b81014c6acbf53a631740718	it	different-language
John Jordan	1e8e4b1dcf07076beca3b4d86ac00d7a2f9d6118c1e45efd036130c495f79396	it	different-language
Richard Corts	1e7690b08015fc5863d37759f87088bf022b13fcd0edd9bf9c1606ef6f68fd1e	it	different-language
Ben Coleman	1eb1d307a194d584e62b0539aab0c205897492cb9a3d3112fc00afeffb12d668	it	different-language
Cannonball Adderley Orchestra	1eaf33dc43a43f3b6e3debcabf26879e13ef9852507041e1ca6a2c2aa39281fe	it	different-language
Iron and Steel	1ec00568f3a3a36c502c9d3d7f36b60bf37d2e3c3286f82541b075a039d112f2	it	different-language
L'isola ha preso il nome dalla dinastia principesca tedesca degli Hohenlohe.	1dc4108f8e98429684563f044a7397d97b1b5cf7f0cea52999e3b74622588982	it	different-language
L'isola ha preso il nome dalla dinastia principesca tedesca degli Hohenlohe.	1dc4108f8e98429684563f044a7397d97b1b5cf7f0cea52999e3b74622588982	it	difficult-pronunciation
Jiang Kun	1e90d3170ec8477d044c3c7148a95e251d141a63ac53ff67f8f078f82bd159d5	it	different-language
Park Jin-sub	1eb7f6294a45a7aeb0f4af16d3f01f7584ba39ce38a81ca5cd059bf3e2093a29	it	different-language
Sonja Johnson	1ec0cef002d1334a94e99d1f971a2b75054df6e79ab1b0abd8baa8065adc87c2	it	different-language
L'Østfold è situato tra il fiordo di Oslo e la Svezia.	1ed1c1eb40343aca854a7a16f0be2e8f47e22a4dc6aaac0943cdb17951996a9b	it	grammar-or-spelling
L'Østfold è situato tra il fiordo di Oslo e la Svezia.	1ed1c1eb40343aca854a7a16f0be2e8f47e22a4dc6aaac0943cdb17951996a9b	it	difficult-pronunciation
Blood Work	1ecdde721fd1022b7b9781fd07f449fafb3b50694c2919aa95a27eef010633a3	it	different-language
The Pit	1e87f295da9b57ed1cdd2fcfddd1b56eda9d5b0e562e3a38aa9f32aa844e8f5b	it	different-language
The Mermaid	1ec6871e995818db957a9834bd6c72f44f96d270048313cf6431b6c6d54d35eb	it	different-language
Pigs Is Pigs	1ec111bbf7016f15f956ed94e341736bcaeac5c69c4c57bf5617a9ee0ee7cc1b	it	different-language
Michael Lee	1ebb8c9e3f1f29444ed2b6a687bcc668a6da22a5d810a115c71704a9ff880afa	it	different-language
Great Divide	1ee1b1fb2257220f8336c3eaff8c8bb714af4519421ab76033c082f14a513d03	it	different-language
Abū Ayyūb fu uno dei primi convertiti.	1da50be8691c4ff0fee54e4b9de9bd3ac577d04955cc469ab081c01f9a7cb760	it	different-language
Sonja Johnson	1ec0cef002d1334a94e99d1f971a2b75054df6e79ab1b0abd8baa8065adc87c2	it	different-language
Thiago Ferreira dos Santos	1ebc09f0d5018b95220b3775778c72d5d06ae6138c535f488aa67a53b081dc8d	it	different-language
L. Zamenhof.	1ec212639ab68387775bafde8dfbd238e7a39900a0f8bc36fb07075119400414	it	different-language
Tony Fuller	1ea296cfae5bfc9549349edec6ae9047809126f6c3c993d791ff4ccfdabdc868	it	different-language
Ben Coleman	1eb1d307a194d584e62b0539aab0c205897492cb9a3d3112fc00afeffb12d668	it	different-language
Fernando Azevedo	1edf78f506d9089933abc7821f44996982854dd3600db0464747ad563610e99d	it	different-language
Craig Sword	1ee12cdc13e3f3a4a028bbd7baa7097390771d9b6e5d4fb9c8c5cc4d76393360	it	different-language
Angelina Žuk-Krasnova	1ee2796c263ea90948f4da6e296fc960d6fdca963f2018fe6dde6c8dc3d742df	it	different-language
The Supreme Test	1edf15090631d3a95305c7eae5a89b56bacd1a0f5880cfc6e732dfc0852b0de7	it	different-language
Theodore Bruce	1edf2bcd81e3860d2cc80f7bbb86b75f4b9ed3ca65345fefe0c8aebf3dd33ed6	it	different-language
Metal God Essentials, Vol.	1edb81742e8320f6e44b7332f0d3a2cc7566674b29da7b313d2558964f24f56f	it	different-language
ਨਦਰਿ ਕਰੇ ਤਾ ਏਹੁ ਮੋਹੁ ਜਾਇ.	1586e97d1473f0d813a1e92c4b5098255c6f0e1de061a7506dafddbd0ff2f610	it	different-language
Эльгыгытгын, pr.	1811c17a1a2f3ecbe8948f41f6a4d7680e56f91747fb0429edd2476cf7b965d0	it	different-language
What They Mean for Individual Development, What They Promise for the Spread of Civilization".	1ea17c3216fdda514a385cf165fd590ec89c90da2d6042bcaef3c40cbd8e26f0	it	different-language
Ha lo scopo di creare una facile ambiente di sviluppo per gli sviluppatori.	1ebaa31ccd0ab69cbc01a28d8dde08e6b57d827a844df167887a04c3ccb7e4d9	it	grammar-or-spelling
Never Say Goodbye	1ed4c3f01c475d3e9cba1153c9f8a0744614f4ff6f85e18f9998114bf581ae2b	it	different-language
Tom Lucy	1ee74d19df039db7001fba0b9486c5a74b95407090280b02da1dc0bd230c2019	it	different-language
The Smuggler's Wife	1ee2984ecbf68ebc33e2cf5f5ee9fedfa9b433c5fb94d4cbbbc0cab05c698973	it	different-language
Le Mirage	1eeb2e5b5f91640125bacfd7a45caa8fb44d3e80d0ac147395bf644caeff0a3f	it	different-language
Blood Work	1ecdde721fd1022b7b9781fd07f449fafb3b50694c2919aa95a27eef010633a3	it	grammar-or-spelling
Carlos Hernández	1edc22fa8011b999d532757d06fe1731f643bd7f73e5ead0c41d6dc22ff810d4	it	different-language
Romeo and Juliet	1edf6dd96522ccf6af61a68c307dd24122ff9692eeff02d218179ef72740be4f	it	different-language
The Burglar on the Roof	1ef8acd4901e30ad84a09e3f56b31a7a714fe69fc2d8889f01412edc390d10dd	it	different-language
Great Divide	1ee1b1fb2257220f8336c3eaff8c8bb714af4519421ab76033c082f14a513d03	it	different-language
James Aubrey	1f017b899becbd8f9cfabe7ba7f398876ccd66e5cc081efbadf90388e5da376a	it	different-language
Dance, Girl, Dance	1ef021c321e805ae8a57f6e97b02dff82f93fcb9082b91ade1a30a63cc438bf2	it	different-language
Paco López	1efd31762f9a48949d30601ee4181fafe386cd2e2ca923062ad2fd181b8a9008	it	different-language
Megami Bunko	1f08aea94077c190199ace98c7280d614deaab6797dd08405eb66a85a472e54b	it	different-language
João José Pereira	1efedeb1df58c76287ac0c590ddd63b696c787c6f5f77ccf2c5c50ae0a420731	it	different-language
A Distant Shore	1ed33ed6e0ce7d91469871052e3a843703bed1a3d92f02515dfd0e0f2206af92	it	different-language
Cratere Richards	1efe8ec1633d58238bea20ec2e093ff5cb59eb8ac02de695612902ac6c342907	it	different-language
Megami Bunko	1f08aea94077c190199ace98c7280d614deaab6797dd08405eb66a85a472e54b	it	different-language
David Reynolds	1f129de94b59feb5e91608dcf688971571c6739980af5b5da2e28f424bd871ac	it	different-language
Dominique A	1f0f892dfce85019bb4b8ca381ae72cdc90f255f9df3171843029674dc585a88	it	different-language
Tony Fuller	1ea296cfae5bfc9549349edec6ae9047809126f6c3c993d791ff4ccfdabdc868	it	different-language
Dance, Girl, Dance	1ef021c321e805ae8a57f6e97b02dff82f93fcb9082b91ade1a30a63cc438bf2	it	different-language
Angelina Žuk-Krasnova	1ee2796c263ea90948f4da6e296fc960d6fdca963f2018fe6dde6c8dc3d742df	it	different-language
Green Lane	1eeb7c10066740fe31751c30988a40580edcf23b0f43ae6ba715b4f04fe7edf6	it	different-language
Police scientifique".	1f081a307734982d3ca5ed8124d60e05105d7019779059754b2bb0edc6c71566	it	different-language
The Duchess	1f1226fe244d522f2d3d862842312830c70f02788bef059d2969e5e0d6ec2739	it	different-language
The Burglar on the Roof	1ef8acd4901e30ad84a09e3f56b31a7a714fe69fc2d8889f01412edc390d10dd	it	different-language
The Smuggler's Wife	1ee2984ecbf68ebc33e2cf5f5ee9fedfa9b433c5fb94d4cbbbc0cab05c698973	it	different-language
Jason Boone	1ef7c0be015f487656f1feb0b82bf3659b2077b3853c555d7d3bfbfef80aaca7	it	different-language
Vladimir Lebedev	1ef2619a5d50d8bdd10e17f6365cb68c3f3cdca225bd97a45a3b88240f244b1c	it	different-language
Walter Hill	1e7a96184d164798598a80d2481f89f36a25297222d9c8d7242c36b696f11ef4	it	different-language
João José Pereira	1efedeb1df58c76287ac0c590ddd63b696c787c6f5f77ccf2c5c50ae0a420731	it	different-language
Le Mirage	1eeb2e5b5f91640125bacfd7a45caa8fb44d3e80d0ac147395bf644caeff0a3f	it	different-language
Craig Sword	1ee12cdc13e3f3a4a028bbd7baa7097390771d9b6e5d4fb9c8c5cc4d76393360	it	different-language
Werner Heine	1f1a432c531f66ffea4ada3b8832a19f938bdf240e0972acdaade2f72fb42eae	it	different-language
Super Fantasy Zone	1ec255be2ade446dca9e2c0befdb35dc8a33b69df1e95a1dfb0001239114b78d	it	different-language
L. Zamenhof.	1ec212639ab68387775bafde8dfbd238e7a39900a0f8bc36fb07075119400414	it	different-language
Tom Lucy	1ee74d19df039db7001fba0b9486c5a74b95407090280b02da1dc0bd230c2019	it	different-language
The Forgotten Man	1f24cffa00f5b72f7b4e7dbe0dfc9a877de9953ad7cccc2af284353b7be88423	it	different-language
James Aubrey	1f017b899becbd8f9cfabe7ba7f398876ccd66e5cc081efbadf90388e5da376a	it	different-language
Edgar Borges Olivera	1f0166245d6b8202d222ba7a01f90042f5a639ef20e667a112695f74ceb87361	it	different-language
Cédric Kahn	1ee76073d2c0c7805402ba7e3ec181fd6f8b41a43dbaa3840c3069f7e7aaa74a	it	different-language
Dominique A	1f0f892dfce85019bb4b8ca381ae72cdc90f255f9df3171843029674dc585a88	it	different-language
Suo teorico successore fu il figlio ʿAqīl.	1ef95b937cf90266421fa49a3e98a72f59c7cf02ab2c5f8b5148df70fdc58d2e	it	difficult-pronunciation
Edgar Borges Olivera	1f0166245d6b8202d222ba7a01f90042f5a639ef20e667a112695f74ceb87361	it	different-language
David Reynolds	1f129de94b59feb5e91608dcf688971571c6739980af5b5da2e28f424bd871ac	it	different-language
Felipe Wu	1f296854d8c4924709d5a54b748b6c457390abb88ede658ce268db082aad54c3	it	different-language
The Poseidon Adventure	1ee6dc8dfab86a0da5e5913c7be89692e81c08f7b7d867c4a06e7ef6dfb3cbbe	it	different-language
The Duchess	1f1226fe244d522f2d3d862842312830c70f02788bef059d2969e5e0d6ec2739	it	different-language
Green Lane	1eeb7c10066740fe31751c30988a40580edcf23b0f43ae6ba715b4f04fe7edf6	it	different-language
Lee David Johnson	1f0d820a7d5af26334a3994c1cf849f706e6f293d2e5206d86712201b3ba11fd	it	different-language
Kristine Andersen	1f338b41a154c7b9eb8beab31ea726ffa68a574a089c3cd5d672baeaa92d93bf	it	different-language
What They Mean for Individual Development, What They Promise for the Spread of Civilization".	1ea17c3216fdda514a385cf165fd590ec89c90da2d6042bcaef3c40cbd8e26f0	it	different-language
Cédric Kahn	1ee76073d2c0c7805402ba7e3ec181fd6f8b41a43dbaa3840c3069f7e7aaa74a	it	different-language
Robert Primus	1f239bac74bb1986cc19679f7df1b24fdea1bd52b3aebb668f5fbc5c4330b70c	it	different-language
César Navas	1f1bc09da09ad2eae5cc500ec2fd3c9a33b8fde437c31aaf45480be881a78f02	it	different-language
North Canberra viene separato di South Canberra solamente del lago Burley Griffin.	1f2551959f093f024ab6d306008885f1876697d737c4ae7b4d80c667648289bc	it	grammar-or-spelling
Il progettato originale è opera dell'architetto viennese Joseph Emanuel Fischer von Erlach.	1ef92177c1920eaa71133ff08245d454eb794f44b970a62a7d3dd787d6d51ed9	it	grammar-or-spelling
David Young	1f3142247e7b1f88e344202ce216c6e79b4cf6ed4a7e0a78b46f9d6645d7856a	it	different-language
A Distant Shore	1ed33ed6e0ce7d91469871052e3a843703bed1a3d92f02515dfd0e0f2206af92	it	different-language
Diventò tesoriere della Francia presso l'Ufficio presidenziale di Parigi ed fu consigliere del regno.	1f389d85b0ecad48662d28c7efece222774a52cfc7707669faedb05f3f2b9469	it	grammar-or-spelling
You Je-Young	1f20255ff38a1a79e01d3b4b07c49562f7fb960fc270d66d225c7544c8253cb8	it	different-language
